,text
999,"@Ziuless Nessas últimas atualizações tive problemas com:
+ Widgets do windows que faziam meu pc entrar 100% de utilização
+ Bug em jogos 
+ Bug na minha placa de video
+ Freezescreen
Dai eu vi essa notícia:
https://t.co/lzh1iuKqVc"
1000,odiei o windows 11 é tudo feio
1001,@Geduldh @kerberdiego @saorialmeida Só não tentei atualizar pro windows 11 por causa disso...
1002,"Eu já sabia deles desde o Windows 7, mas o vídeo foi divertido. 

Assista a ""Como ativar o “Modo Deus / God Mode” no Windows 10  e Windows 11"" no YouTube https://t.co/nZsoovURkT"
1003,"Vamos ver se era bug do Windows 11
PORQUE NÃO É POSSÍVEL"
1004,"@TakamishiGiro @D4rk_Sun @ELDENRING Nada, até hardware mais potente tem isso, Windows 11 é um sistema novo, é o normal, mas é meme colocar windows 11 ali KKKKKKKKKKKKKK"
1005,@BellatorX77 @D4rk_Sun @ELDENRING Se eu não me engano isso é um problema recorrente nos Windows mais recentes (10 e 11). Principalmente em hardware mais fraco.
1006,"@D4rk_Sun @TakamishiGiro @ELDENRING Não tankei esse ""Windows 11"" aí, provado que o sistema tá consumindo recursos demais e tirando desempenho dos jogos e os cara me mete um windows 11 ali KKKKKKKKKKKKKK vtmnc"
1007,Android 13 será capaz de executar Windows 11 no Google Pixel 6 https://t.co/gH45KGCJcx #tecnologia #feedly
1008,"@Geduldh @kerberdiego @saorialmeida Minha preocupação é se no caso quando eles pararem se atualizar de graça a chave do 10 não funcionar mais, ai quando eu formatar o computador eu não consigo mais ativar o windows 11, ouvi falar que tem uma ativação digital usando a conta da Microsoft ou algo assim, mas n sei."
1009,@kaostrofobia Èsse da postagem é otimo por ter placa de video dedicada. Porem ele tem uma tel HD. Mas se isso nao for problema pra vc vai com ele. Mas outra opção com processador bom e tela boa seria esse com cupom PCS12 https://t.co/RpT4hs00lz
1010,"E eu tive o privilégio de acompanhar essa evolução do Windows XP até o 10, @windowsbr e @MicrosoftBr... Um dia, quando tiver condições, poderei realizar o sonho de comprar um surface book para ver de perto o Windows 11 e toda sua magestosidade! 💻 https://t.co/OiCiU82UYW"
1011,@Deatsu Vai atualizar pro windows 11? q
1012,"ATUALIZEM PARA O WINDOWS 11 

Sério!! #Windows11"
1013,"Ok, ponto pro windows 11. Ele sabe lidar com eGPUs beeeeeeem melhor doq o windows 10."
1014,RECOMENDADO WINDOWS 11 https://t.co/j9GDEAq7Cc
1015,@odilia_nh Windows 11 sendo colonizado pela Apple🤝
1016,Microsoft envia aviso a utilizadores que instalaram o Windows 11 em PCs incompatíveis https://t.co/2jWChnCEXR
1017,finalmente consegui ligar meu computador e ja odeio o windows 11
1018,@windowsbr Vai lá eu ei windows posta isso aí como se o Brasil tivesse a capacidade de ter um processador pra rodar o 11
1019,"Chip no cérebro: Neuralink estaria matando macacos, Windows 11 roda no Android - Hoje no TecMundo https://t.co/PkhAbuudpf"
1020,O Windows 11 tá a cara do Kde hein.
1021,@LisaSu @XilinxInc @AMD Obrigado por congela drives para Windows 11 da rx 390 e rx290 agora não consigo mais editar meus vídeos
1022,"@Rickinbsb Olá Rick, bom dia! 😀 
Estamos felizes que tenha gostado do Windows 11! 
Caso queira, saiba como aumentar a sua produtividade no Windows 11 acessando a documentação: https://t.co/FclOeSpUQw.
Esperamos que tenha gostado! 😉"
1023,windows 11 eh uma coisa horrorosa
1024,ja tô vendo que vou me estressar com o windows 11 que porra viu
1025,"@kerberdiego @saorialmeida Ai careca da adrenaline, tem como dar uma ajuda? Eu tenho o windows 10 original, e posso atualizar pro 11, você sabe o que acontece com a minha chave se eu fizer isso? Continua a mesma chave valendo pro 11 ou não tem mais chave e se eu formatar o pc o windows vai pro beleleu?"
1026,"@OtvioPassos1 Olá Tavão, bom dia! 😃 
Estamos felizes que tenha gostado do Windows 11! Caso tenha interesse em saber sobre dicas e truques, aqui está um documentação várias dicas: https://t.co/Hp0xk2lMuS.
Até mais! 😉"
1027,"meu pc ficou a madrugada toda pra atualizar pro Windows 11. Gostei da estética, mas nada muito útil até agora..."
1028,@AkitaOnRails No Windows 11 arrastar um arquivo para cima de um ícone não abre mais o programa.  -1
1029,Simplesmente atualizei meu computador ontem e pro Windows 11 e ele não quer entrar nem por um caralho
1030,"@dougrAaax Olá Douglas, bom dia!
Que legal que está gostando do Windows 11! 
Caso tenha interesse, qui está um boletim de atualização com várias dicas: https://t.co/qDIhsSJfOM. 😉 
Até mais!"
1031,"Eu demorei um pouco pra me acostumar, mas agora eu to gostando do Windows 11. Eles copiaram algumas coisas boas do Gnome"
1032,windows 11 ficou muito lindo
1033,"Notebook Acer Aspire 5 A515-45-R84h Amd Ryzen 5-5500U Windows 11 Home 8gb 256gb Ssd 15,6' Full Hd IPS

Por: R$ 3.109,10
ou R$ 3.343,12 em até 10x sem juros

https://t.co/RpT4hs00lz
https://t.co/RpT4hs00lz

Abra o link no APP Submarino e utilize o cupom PCS12 https://t.co/6RcWbRc2gO"
1034,"@kdrag0n Simples a solução, tira o Android e rola só Windows 11 móbile..."
1035,"Esse site Tecnoblog é uma piada. Que PORCARIA de matéria. Se vcs quiserem instalar Windows 11 em PC que não atende aos requisitos mínimos, basta seguir o que é falado nesse link daqui. O restante é conversa de gente que não sabe nada sobre Windows.

https://t.co/e1AJWklW7X"
1036,Microsoft alerta quem utilizar Windows 11 sem suporte https://t.co/XptIKfM7me
1037,O Windows 11 ficou chique né mas bem cópia do MacBook rs
1038,Windows 11 tá bonito
1039,"Eu tô sentindo falta do ""abrir local do arquivo"" e já cair no arquivo que eu pesquisei. Nesse Windows 11 está diferente, só abre o local mesmo e eu que me vire pra achar o documento. Windows ajuda aí né."
1040,"Duo Video Converter: convertidor de vídeo gratuito para Windows 10 y 11

 https://t.co/D4Kdwwr7eL"
1041,"Eu só queria atualizar meu PC pro Windows 11, mas não libera logo"
1042,Windows 11 traz recursos de volta à barra de tarefas em atualização de fevereiro #valeapenaler https://t.co/kItGHP0XYc
1043,o prof com o windows 11 instalado coitado
1044,Vale a pena atualizar pro Windows 11?
1045,@EspancoPetista Windows 11 é ruim cara
1046,Android 13 pode executar o Windows 11 em seu telefone ou tablet – Review Geek https://t.co/4BEyv8zf6M
1047,"Windows 11 vai alertar os utilizadores dos PCs onde está instalado e não é suportado

Os requisitos para instalar o Windows 11 sempre foi uma das razões para este sistema não ser usado por muitos utilizadores. Estes são muito restritivos e deixam de fora… https://t.co/fQ377ffrG3 https://t.co/hBS1L52lZW"
1048,"CT News — Nokia G21, atualização no Windows 11, golpe no WhatsApp e mais! https://t.co/6A1RnYk1EM"
1049,Microsoft remove ferramenta insegura de linha de comando do Windows 11 https://t.co/yBxRC1llRI
1050,Windows 7 volta ao Windows 11. Prepare-se para as mudanças!: https://t.co/PV4ZNhD3ld
1051,Android 13 já consegue correr o Windows 11 nos smartphones!: https://t.co/yb3VNIAgZG
1052,Windows 11 no smartphone? Será possível com o Android 13 da Google: https://t.co/qDqVtiRboH
1053,Android 13 será capaz de executar Windows 11 no Google Pixel 6 https://t.co/bmgFG1b49r https://t.co/TWXYCAQYeS
1054,Como instalar o Windows 11 mesmo sem TPM 2.0 no PC #valeapenaler https://t.co/3qd1UjCOtg
1055,Que bonito Windows 11 no?
1056,"Avisar que não é suportado dentro do sistema que não é suportado?
https://t.co/N0baKDvabd"
1057,"Danny Lin executou o Windows 11 em um Google Pixel 6 e até mesmo jogou Doom no celular

https://t.co/ktVlg0gTDo"
1058,Esse windows 11 ta fodendo meu notebook
1059,"Estou no Windows 11, e é um i7 de última geração. A Dell fez um trabalho fantástico nesse hardware, integração perfeita com o SO. Muito estável, máquina boa demais. 👏🏻👏🏻👏🏻"
1060,"@caiodias Tem o Windows 11 aí? Aperta Iniciar &gt; ""https://t.co/fIdcGpiqcs"" &gt; Enter"
1061,"vou voltar pro 10 por causa de um único jogo, fzr oq eu tenho q fzr nele e voltar pro 11

eu realmente gostei do windows 11 lek"
1062,Não tô conseguindo atualizar para o Windows 11
1063,Como instalar Windows 11 em um Mac sem gastar com Parallels #valeapenaler https://t.co/lPTaE8kIbO
1064,Windows 11 é dahora
1065,"o windows 11 tá mto ""smartphonezido"""
1066,"Android 13 será capaz de executar Windows 11 no Google Pixel 6
https://t.co/TIKrGvXXrZ"
1067,Acabo de instalar Windows 11.
1068,Windows 11 vai alertar os utilizadores dos PCs onde está instalado e não é suportado https://t.co/C6slNBESVW
1069,Nesse você aprende como ajusta corretamente a data e hora do Windows 11: https://t.co/LDBW2vmgXN https://t.co/fnsla7v6ul
1070,Android 13 roda Windows 11 em máquina virtual graças a novidade do Google https://t.co/lg7sFsC7hI
1071,@DJ_PRMF Obrigado :) Vai dar jeito se apanhar alguém que queira fazer - ou já tenha feito - o upgrade para Windows 11
1072,Android 13 será capaz de executar Windows 11 no Google Pixel 6 https://t.co/ObVfcausGP https://t.co/AXCgDbl9Mz
1073,"@brunomiguel ""Windows 8 All over again""🤷‍♂️
Tens o ThisIsWin11. Abrange muita mais coisa, mas a telemetria é uma delas
https://t.co/TcxSB5Zs8W"
1074,TÔ ATUALIZANDO MEU COMPUTSDOR PRO WINDOWS 11 SE FOR HORRÍVEL EU ME MAYO
1075,"@DJ_PRMF Vão ser os third-party a levar o Windows 11 às costas. Por falar nisso, já há coisas para desativar a sério a telemetria?"
1076,baixando o windows 11 e tremendo
1077,"Dark Mode agora no Explorer do Windows 11?
Nice 👍 https://t.co/ngqMcRc6on"
1078,atualizei pro windows 11 e o meu wallpaper de haikyuu simplesmente sumiu??? q homofobia eh essa
1079,Tô receoso de atualizar meu Windows 10 pro 11
1080,"@masoqcaique @eduardosoldatti Cara, rolou algo parecido
daí tirei a bateria da bios, esperei um tempão, daí ele ligou

e aí eu formatei o pc instalando o windows 10 e formatei novamente instalando o windows 11 e foi sem bugs"
1081,medo de atualizar pro windows 11 e meu photoshop ficar com deus
1082,"atualizei meu notebook pro windows 11, achei muito feio"
1083,E vamos testar esse Windows 11
1084,Modo noturno no Windows 11: Atalho e dicas https://t.co/CfFO4wB0bn #windows #windows11 #win11 #windowsonze #modonoturno #luznoturna #dicas #so #modoescuro
1085,Infelizmente já cheguei na idade em que não entendo tecnologias novas. Meu computador atualizou pro Windows 11 e francamente vejo zero diferença.
1086,não sei se amei ou odiei o windows 11
1087,instalei o windows 11 sem querer bunitin mané porém não sei não...
1088,As 7 principais maneiras de corrigir o erro de processo crítico morto no Windows 11 https://t.co/9XkxU3cmMj
1089,fui baixar o windows 11 agora meu computador diz que ele reiniciou errado E NAO SAI DISSO
1090,Android 13 roda Windows 11 em máquina virtual graças a novidade do Google https://t.co/E5KDC7IO5Y https://t.co/3xnIQj5iPX
1091,meu deus do ceu quem foi que atualizou meu notebook pro windows 11? pior coisa do mundo mds
1092,Android 13 roda Windows 11 em máquina virtual graças a novidade do Google https://t.co/RI24SfR7PD
1093,"A @windows transformou meu Not em um PC a manivela!!!! 

Porque #Windows 11?
🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬"
1094,esse windows 11 até que é bacaninha
1095,"Notebook 2 em 1 Dell Inspiron 5406-M30S 14"" Full HD Touch 11ª Geração Intel Core i7 8GB 256GB SSD Windows 11 McAfee https://t.co/afzxs880pF via @amazon"
1096,Atualizei meu note pro Windows 11... to pesquisar no Google como desatualizar agora msm pqp
1097,"Tô atualizando pro Windows 11, espero que não de nenhum bug"
1098,eu to a 1 HORA pra baixar o krlh do windows 11 e n consigo vtnc
1099,"o windows 11 eh muito gostosinho, amei"
1100,@chloepunkprice O windows 11 da gata
1101,"Se você usa Windows 11 e seu computador começou a esquentar loucamente, fica a dica: desinstale o Windows Widgets. Aqui vai um passo a passo bem explicadinho para se livrar da atualização que emperrou a máquina.

https://t.co/xN217NxB9e"
1102,"Vou atualizar meu note para o Windows 11, espero não me arrepender"
1103,"Android 13 roda Windows 11 em máquina virtual graças a novidade do Google[""https://t.co/VUbaP1XbKl""]"
1104,Windows 11 está uma merda
1105,depois que atualizei pro windows 11 nunca mais tive paz
1106,"👍👍👍

Ótimo preço parcelado! Com Ryzen 7!

Notebook Lenovo Ultrafino IdeaPad 3 Ryzen 7 5700U 8GB 256GB SSD Windows 11 15.6"" 82MF0004BR Prata

Por R$3.799,00 em até 10x

Acesse:  https://t.co/FnkL2WJQbA

🥰 Gosta do nosso grupo? convide um amigo.😍
📢  https://t.co/z07KutWzjv
👆🏻"
1107,No me acostumbro a Windows 11.
1108,sem opinião formada sobre windows 11 por enquanto 😭🤏
1109,"@Dobrisada Mas nos códigos do Windows quando eu ajudei a criar, tem lá suporte pra PC antigos sem restrições!

Já o Windows 11 tem códigos que vi, que não aceita PC antigo, mas como eu sou fodinha kkkk, peguei o bloco de notas, comecei a escrever códigos, fiz em bat, editei uns 2 e foi kkk"
1110,"Instalei o Windows 11 no not e to gostando, tá?"
1111,Windows 10 vs Windows 11: estas são as diferenças! https://t.co/PUWJlFIcxg https://t.co/lp0Qk7RXN4
1112,"CT News — Nokia G21, atualização no Windows 11, golpe no WhatsApp e mais! https://t.co/TMBnZQIqOj"
1113,Finalmente Windows 11 https://t.co/q0TqXtghEh
1114,Android 13 vai permitir que execute o Windows 11 no seu smartphone https://t.co/x9V1hUFyZo
1115,o Windows 11 tá muito bonito vou fazer minha festa de 26 anos com o tema Windows 11 de tão bonito sério
1116,"Representatividade. Tiago estava procurando  Windows 11, caiu nesse vídeo do @escolhasegura que eu apresentei curtiu. Não busco isso, mas é bom saber que fui referência. Que cada vez mais os jovens negros encontrem pessoas da mesma cor em que possam se espelhar. https://t.co/khJQXmRzjI"
1117,nossa o windows 11 ta bem foda to muito nerds aqui fuçando as coisa
1118,windows 11 conseguiu ser pior que o 10 🥲
1119,"Peter: Fez a merda que fez pra proteger seus amigos e familiares
Wanda: Sequestrou uma cidade inteira pra se casar com um Windows 11 https://t.co/sbMwYCZVKu"
1120,Estou sendo apavorado pelo Windows 11
1121,"Tô achando ótimo esse Windows 11, hein"
1122,vaitomanocu q o meu not atualizou p windows 11 sem eu mandar
1123,windows 11 és uma merda
1124,Esse Windows 11 é uma porcaria… tenho q tirar isso
1125,"Windows 11 recebe nova atualização que corrige, entre outros erros no código, uma falha na exibição da hora e da data em vários monitores. Saiba mais #Microsoft #Beta #Windows11 https://t.co/EMNS0GqQPL"
1126,A nova build do #Windows 11 possui a identificação 22000.526 (KB5010414) corrig erros no código e uma falha na exibição da hora e da data em vários monitores. Saiba mais #Microsoft #Beta #Windows11 https://t.co/3x2FV0B1z4 #curiosidadesdamicrosoft #sistemasoperacionais
1127,Microsoft remove ferramenta insegura de linha de comando do Windows 11 https://t.co/ETLkaLFoyn
1128,"WINDOWS 10 VS WINDOWS 11 
VEJA UM RESUMO DAS DIFERENÇAS DOS 2 SISTEMAS ÀS 19:00 AQUI NO CANAL D-LYRA INTERATIVO 🙂😉 👇🏼👇🏼

https://t.co/DcZ2rcJB8a"
1129,"E a empresa q vou trabalhar não suporta o Windows 11. 

AAAAAAA, só por isso não consigo usar o Teams no meu computador pessoal com a conta deles. AAAAA"
1130,"@alanchristian Certo, você usa o Windows 11 na versão final ou de Insider? Para saber isso, abra novamente o ""Gerenciador de Tarefas"" vá em ""Arquivo"" e ""Executar nova tarefa"". Digite o comando: winver e depois dê Ok. A informação da versão e compilação está na segura linha da janela que abrirá."
1131,@favminyard @Stellar_Sys Pior que gostei do windows 11 vou mentir não ficou tão harmônico mas ele tão pesadinho
1132,esse windows 11 é uma bomba meu Deus que desgraça bugada do crlh
1133,"Como formatar o Windows 7, 10 e 11 https://t.co/JRbPC44c61"
1134,@canaltech Microsoft ta de cool doce com esta merda de windows 11 viu. Querendo dar uma de Apple com seus aparelhos de 30k.
1135,@Maki_Kira21 começou depois que o windows atualizou pro 11
1136,"E o logan paul? Tô esperando o tutorial de como teiniciar o windows atualizado, o jeito q o Popó mostrou n dá no windows 11"
